generation,species,id,fitness,flies_eaten,final_state,wall_gene,food_gene,snake_gene,grass_gene,water_gene
9,frog,3,-698.15,0,wall,0.5495928784825701,-0.46495821669288007,-0.7095341726411173,-0.11458494132488073,0.3296170507045124
9,frog,4,-496.6,0,eaten_by_snake,-0.5364695048734915,0.8616470537041157,0.9928477655695969,-0.1834260525988498,0.924643369920291
9,frog,5,-481.2,0,eaten_by_snake,-0.8668227327582567,-0.4255938894884823,-0.23025092141060877,0.6288884455609998,0.11680952214778229
9,frog,6,1851.6937175931196,6,success,-0.628189531569453,-0.2865379352266775,0.869836135345877,0.36359222901468824,0.043846093597337044
9,frog,7,-692.0,0,wall,0.7444827885713521,-0.8962004899005964,-0.07118455500852217,-0.5887311006280351,-0.07218901409963285
9,frog,8,-545.1,1,wall,0.40628911232167986,0.4361162466384234,0.3005348172022728,-0.9566068418813078,0.6655615826672614
9,frog,9,-446.0,2,wall,0.320585927755096,-0.07298166028955166,0.5774283262825379,0.7121538073494205,-0.8336455672615253
9,frog,10,-275.0,0,starvation,0.5887714043054328,-0.9697848646510454,-0.508214316218242,-0.041735672523606215,-0.6974217769063442
9,frog,11,1610.05,13,alive,-0.16391803931874604,0.8761735386394993,0.9143983642230833,-0.06240572929337218,0.9712700601853177
9,frog,12,1720.6060072404846,7,success,-0.5538869250612217,0.6811338730774898,0.5067475273038142,0.960619531071145,-0.6111063349331667
