generation,species,id,fitness_or_confidence,flies_eaten_or_behavior_count,final_state_or_direction,wall_gene,food_gene,snake_gene,grass_gene,water_gene,wall_behaviors,food_behaviors,snake_behaviors,grass_behaviors,water_behaviors
0,frog,13,0,3,wall,-0.10810926635983131,0.5668895515872725,-0.5162625655664492,0.22604441888841387,-0.562470989894698,0,3,0,0,0
0,frog,14,0,2,wall,0.0482703397978661,-0.9156876445719333,-0.5733919088901194,-0.8718135157954425,-0.7176421913636648,0,2,1,55,0
0,frog,15,0,11,alive,-0.567877882655061,0.041686233344490065,-0.5133685039913882,0.12657703305832735,-0.5352359530861839,5,5,1,59,0
0,frog,16,0,1,eaten_by_snake,0.9300609815071419,-0.08652647678306069,-0.48970811211309484,0.36055069475196855,0.787836409416331,0,1,0,0,0
0,frog,17,0,0,starvation,-0.928323651691735,-0.7079501224795597,-0.7071968543564326,-0.9583155627400575,-0.6997117988181651,3,0,0,0,0
0,frog,18,0,1,wall,-0.027712379347689442,0.4944893381716784,0.6371484736527597,0.4264125411022748,0.9893277153907423,0,1,1,0,0
0,frog,19,0,2,wall,0.047730656635851076,0.01696740170416655,-0.10621541810795887,0.537682813092933,0.17439785732404478,0,2,1,204,0
0,consensus,wall_gene,0.8888888888888888,9,negative,0,0,0,0,0,0,0,0,0,0
0,consensus,food_gene,0.7674418604651163,43,positive,0,0,0,0,0,0,0,0,0,0
0,consensus,snake_gene,0.7692307692307693,13,negative,0,0,0,0,0,0,0,0,0,0
0,consensus,grass_gene,0.6553191489361702,705,no_consensus,0,0,0,0,0,0,0,0,0,0
0,consensus,water_gene,0,0,insufficient_data,0,0,0,0,0,0,0,0,0,0
0,snake,0,200.0,0,wall,0.03378915408340433,-0.525364155945272,0.917588374923596,0.5605057254156143,-0.45275854138165395,0,0,0,0,0
0,snake,1,0.0,0,alive,-0.7451636773626218,-0.5998728226147783,-0.6775664314516028,0.8285787225453218,0.2730905811490827,0,0,0,0,0
1,frog,0,0,1,eaten_by_snake,-0.04402209932074741,0.07825740234050571,-0.1542100297220093,-0.32031936286909213,-0.11511336942982475,0,1,0,0,0
1,frog,1,0,1,wall,0.8166061155478077,-0.7062438723043943,-0.46605473238965583,0.5063166741233005,0.23612430043013188,1,1,0,0,0
1,frog,2,0,0,wall,0.815260176793513,-0.30729734532404673,-0.7789530115225938,0.020245363305342545,0.6331856419522859,1,0,0,0,0
1,frog,3,0,0,wall,0.5833143090771808,-0.46607866919197016,0.5731584241509029,-0.3352450063965957,-0.5824323665210114,0,0,1,0,0
1,frog,4,0,2,wall,0.46180938835742835,0.37680078077722545,0.6287779085360341,0.18628993849181685,0.21022075155173758,1,2,0,91,0
1,frog,5,0,2,wall,-0.054981384171965964,0.05276013380073519,0.7532784647735065,0.589698899881933,-0.9255000557394737,1,2,1,68,0
1,frog,6,0,6,wall,0.2734055136032443,1.0,0.6152414302163367,0.2754126509291148,-0.2398879652584447,1,5,0,0,0
1,frog,7,0,8,wall,0.6568841769670202,0.6870192221614219,-0.2421168996347443,0.6085514824874283,-0.7536805719500226,1,5,1,70,0
1,frog,8,0,1,eaten_by_snake,0.47445849249746397,-0.11975201679024983,-0.9242115975461864,0.9914157696765804,-0.7135614445706218,1,1,0,0,0
1,frog,9,0,4,wall,0.7498116369425245,0.5753609204424387,0.7391286407790347,-0.18841662070462073,-0.9869082182360833,1,4,0,123,0
1,frog,10,0,2,wall,-0.07021706412658468,0.7608830403399832,-0.4369525802627688,-0.06697141056528655,-0.2220367534543315,2,2,0,0,0
1,frog,11,0,0,wall,0.2630575347875137,0.24671777412025786,0.054606128433926274,-0.32614385701636506,0.5700436723105395,1,0,0,0,0
1,frog,12,0,1,wall,0.30051133337811353,-0.6640644261762348,-0.8791475248450848,0.716893367445834,0.21301429761072121,2,1,1,0,0
1,frog,13,0,6,eaten_by_snake,-0.26544259969316464,0.7096337376337841,-0.6131856424895261,0.22604441888841387,-0.562470989894698,2,5,0,11,0
1,frog,14,0,0,starvation,-0.10906299353546722,-0.7729434585254217,-0.6703149858131963,-0.8718135157954425,-0.7176421913636648,2,0,6,0,0
1,frog,15,0,4,starvation,-0.7252112159883943,0.1844304193910017,-0.6102915809144651,0.12657703305832735,-0.5352359530861839,5,4,2,0,0
1,frog,16,0,0,wall,0.7727276481738086,0.05621770926345093,-0.5866311890361717,0.36055069475196855,0.787836409416331,0,0,11,42,0
1,frog,17,0,1,eaten_by_snake,-1.0,-0.5652059364330481,-0.8041199312795095,-0.9583155627400575,-0.6997117988181651,3,1,0,6,0
1,frog,18,0,5,success,-0.18504571268102277,0.63723352421819,0.5402253967296828,0.4264125411022748,0.9893277153907423,2,5,0,0,1
1,frog,19,0,5,success,-0.10960267669748225,0.15971158775067817,-0.20313849503103582,0.537682813092933,0.17439785732404478,2,5,0,86,1
1,consensus,wall_gene,0.6551724137931034,29,no_consensus,0,0,0,0,0,0,0,0,0,0
1,consensus,food_gene,0.9090909090909091,44,positive,0,0,0,0,0,0,0,0,0,0
1,consensus,snake_gene,0.9130434782608695,23,negative,0,0,0,0,0,0,0,0,0,0
1,consensus,grass_gene,0.7404426559356136,497,positive,0,0,0,0,0,0,0,0,0,0
1,consensus,water_gene,0,2,insufficient_data,0,0,0,0,0,0,0,0,0,0
1,snake,0,0.0,0,wall,0.896162798286305,-0.577720819684661,-0.5672929264474817,-0.2526993677860463,-0.7379978109498673,0,0,0,0,0
1,snake,1,400.0,0,alive,-0.9840306388912161,0.002987589403348423,0.5290364996388894,0.4657604659332808,0.060427361422076276,0,0,0,0,0
2,frog,0,0,3,wall,-0.04402209932074741,0.33462103870414206,-0.35416655146113973,-0.1722308316819694,-0.11511336942982475,1,3,1,21,0
2,frog,1,0,0,wall,0.8166061155478077,-0.449880235940758,-0.6660112541287863,0.6544052053104232,0.23612430043013188,1,0,5,0,0
2,frog,2,0,0,wall,0.815260176793513,-0.050933708960410384,-0.9789095332617241,0.16833389449246527,0.6331856419522859,1,0,0,0,0
2,frog,3,0,0,wall,0.5833143090771808,-0.2097150328283338,0.3732019024117725,-0.18715647520947298,-0.5824323665210114,1,0,0,0,0
2,frog,4,0,6,wall,0.46180938835742835,0.6331644171408618,0.4288213867969037,0.3343784696789396,0.21022075155173758,1,5,0,68,0
2,frog,5,0,9,wall,-0.054981384171965964,0.30912377016437154,0.5533219430343761,0.7377874310690558,-0.9255000557394737,2,5,1,104,0
2,frog,6,0,0,wall,0.2734055136032443,1.0,0.4152849084772063,0.42350118211623755,-0.2398879652584447,1,0,1,0,0
2,frog,7,0,7,wall,0.6568841769670202,0.9433828585250582,-0.44207342137387473,0.756640013674551,-0.7536805719500226,1,5,0,0,0
2,frog,8,0,3,wall,0.47445849249746397,0.13661161957338652,-1.0,1.0,-0.7135614445706218,1,3,1,67,0
2,frog,9,0,1,wall,0.7498116369425245,0.831724556806075,0.5391721190399044,-0.040328089517498,-0.9869082182360833,0,1,0,0,0
2,frog,10,0,10,wall,-0.07021706412658468,1.0,-0.6369091020018992,0.08111712062183618,-0.2220367534543315,1,5,1,0,0
2,frog,11,0,7,success,0.2630575347875137,0.5030814104838942,-0.14535039330520416,-0.17805532582924233,0.5700436723105395,1,5,2,41,1
2,frog,12,0,0,wall,0.30051133337811353,-0.4077007898125985,-1.0,0.8649818986329567,0.21301429761072121,1,0,1,32,0
2,frog,13,0,6,alive,-0.26544259969316464,0.9659973739974205,-0.8131421642286565,0.3741329500755366,-0.562470989894698,4,5,0,61,0
2,frog,14,0,0,wall,-0.10906299353546722,-0.5165798221617853,-0.8702715075523266,-0.7237249846083198,-0.7176421913636648,0,0,3,10,0
2,frog,15,0,8,alive,-0.7252112159883943,0.44079405575463804,-0.8102481026535955,0.2746655642454501,-0.5352359530861839,4,5,3,296,0
2,frog,16,0,1,wall,0.7727276481738086,0.3125813456270873,-0.7865877107753021,0.5086392259390913,0.787836409416331,1,1,0,66,0
2,frog,17,0,1,starvation,-1.0,-0.3088423000694117,-1.0,-0.8102270315529347,-0.6997117988181651,3,1,1,23,0
2,frog,18,0,8,success,-0.18504571268102277,0.8935971605818264,0.3402688749905524,0.5745010722893975,0.9893277153907423,1,5,0,0,1
2,frog,19,0,0,wall,-0.10960267669748225,0.4160752241143145,-0.40309501677016624,0.6857713442800557,0.17439785732404478,0,0,0,90,0
2,consensus,wall_gene,0.6153846153846154,26,no_consensus,0,0,0,0,0,0,0,0,0,0
2,consensus,food_gene,0.9795918367346939,49,positive,0,0,0,0,0,0,0,0,0,0
2,consensus,snake_gene,0.9,20,negative,0,0,0,0,0,0,0,0,0,0
2,consensus,grass_gene,0.8919226393629124,879,positive,0,0,0,0,0,0,0,0,0,0
2,consensus,water_gene,0,2,insufficient_data,0,0,0,0,0,0,0,0,0,0
2,snake,0,0.0,0,wall,0.611156648881575,-0.7714809742646427,-0.9750400842801901,0.5565435930692628,-0.48538381607310255,0,0,0,0,0
2,snake,1,0.0,0,wall,0.9774971035464453,-0.9685645300189913,0.8369573467250315,0.5067928464335609,-0.29060380299598654,0,0,0,0,0
3,frog,0,0,2,wall,-0.04402209932074741,0.6255598142143461,-0.5431665514611397,0.09534596012690433,-0.11511336942982475,2,2,4,0,0
3,frog,1,0,0,wall,0.8166061155478077,-0.15894146043055396,-0.8550112541287862,0.921981997119297,0.23612430043013188,1,0,0,0,0
3,frog,2,0,1,wall,0.815260176793513,0.24000506654979364,-1.0,0.435910686301339,0.6331856419522859,1,1,0,6,0
3,frog,3,0,1,wall,0.5833143090771808,0.08122374268187021,0.18420190241177248,0.08042031659940074,-0.5824323665210114,1,1,0,0,0
3,frog,4,0,5,wall,0.46180938835742835,0.9241031926510659,0.23982138679690368,0.6019552614878133,0.21022075155173758,1,5,0,28,0
3,frog,5,0,3,wall,-0.054981384171965964,0.6000625456745756,0.3643219430343761,1.0,-0.9255000557394737,1,3,1,53,0
3,frog,6,0,0,wall,0.2734055136032443,1.0,0.22628490847720628,0.6910779739251113,-0.2398879652584447,1,0,0,0,0
3,frog,7,0,7,wall,0.6568841769670202,1.0,-0.6310734213738747,1.0,-0.7536805719500226,1,5,1,30,0
3,frog,8,0,1,wall,0.47445849249746397,0.42755039508359055,-1.0,1.0,-0.7135614445706218,1,1,0,0,0
3,frog,9,0,3,wall,0.7498116369425245,1.0,0.35017211903990436,0.22724870229137573,-0.9869082182360833,1,3,0,0,0
3,frog,10,0,6,wall,-0.07021706412658468,1.0,-0.8259091020018992,0.3486939124307099,-0.2220367534543315,3,5,1,0,0
3,frog,11,0,1,wall,0.2630575347875137,0.7940201859940983,-0.33435039330520416,0.0895214659796314,0.5700436723105395,0,1,0,0,0
3,frog,12,0,1,wall,0.30051133337811353,-0.11676201430239447,-1.0,1.0,0.21301429761072121,1,1,7,58,0
3,frog,13,0,7,success,-0.26544259969316464,1.0,-1.0,0.6417097418844103,-0.562470989894698,3,5,0,0,1
3,frog,14,0,5,eaten_by_snake,-0.10906299353546722,-0.2256410466515813,-1.0,-0.4561481927994461,-0.7176421913636648,2,5,4,0,0
3,frog,15,0,8,alive,-0.7252112159883943,0.7317328312648421,-0.9992481026535955,0.5422423560543238,-0.5352359530861839,4,5,0,0,0
3,frog,16,0,4,wall,0.7727276481738086,0.6035201211372914,-0.9755877107753022,0.776216017747965,0.787836409416331,1,4,1,111,0
3,frog,17,0,5,success,-1.0,-0.017903524559207684,-1.0,-0.542650239744061,-0.6997117988181651,1,5,1,14,1
3,frog,18,0,14,alive,-0.18504571268102277,1.0,0.15126887499055242,0.8420778640982712,0.9893277153907423,5,5,1,0,0
3,frog,19,0,5,success,-0.10960267669748225,0.7070139996245186,-0.5920950167701662,0.9533481360889294,0.17439785732404478,2,5,3,5,1
3,consensus,wall_gene,0.696969696969697,33,no_consensus,0,0,0,0,0,0,0,0,0,0
3,consensus,food_gene,0.8225806451612904,62,positive,0,0,0,0,0,0,0,0,0,0
3,consensus,snake_gene,0.9166666666666666,24,negative,0,0,0,0,0,0,0,0,0,0
3,consensus,grass_gene,0.9540983606557377,305,positive,0,0,0,0,0,0,0,0,0,0
3,consensus,water_gene,0,3,insufficient_data,0,0,0,0,0,0,0,0,0,0
3,snake,0,0.0,0,wall,0.3660115322335118,-0.11331441340715465,-0.08578270873874483,0.40785978486925956,0.678033787486845,0,0,0,0,0
3,snake,1,100.0,0,alive,-0.7752065526832688,-0.09110883440535678,-0.27606663624951877,-0.009697044290281509,-0.07032020203499312,0,0,0,0,0
4,frog,0,0,7,wall,-0.04402209932074741,0.8723340077627333,-0.7466665514611397,0.38157546832362566,-0.11511336942982475,1,5,0,0,0
4,frog,1,0,0,wall,0.8166061155478077,0.08783273311783316,-1.0,1.0,0.23612430043013188,0,0,0,0,0
4,frog,2,0,1,wall,0.815260176793513,0.48677926009818073,-1.0,0.7221401944980603,0.6331856419522859,1,1,0,0,0
4,frog,3,0,2,wall,0.5833143090771808,0.3279979362302573,-0.019298097588227536,0.36664982479612207,-0.5824323665210114,1,2,0,0,0
4,frog,4,0,7,success,0.46180938835742835,1.0,0.036321386796903665,0.8881847696845346,0.21022075155173758,1,5,0,148,1
4,frog,5,0,7,wall,-0.054981384171965964,0.8468367392229628,0.16082194303437608,1.0,-0.9255000557394737,1,5,1,61,0
4,frog,6,0,3,wall,0.2734055136032443,1.0,0.022784908477206267,0.9773074821218326,-0.2398879652584447,1,3,0,0,0
4,frog,7,0,5,success,0.6568841769670202,1.0,-0.8345734213738747,1.0,-0.7536805719500226,1,5,0,0,1
4,frog,8,0,4,wall,0.47445849249746397,0.6743245886319776,-1.0,1.0,-0.7135614445706218,1,4,0,66,0
4,frog,9,0,6,wall,0.7498116369425245,1.0,0.14667211903990435,0.513478210488097,-0.9869082182360833,1,5,1,57,0
4,frog,10,0,6,wall,-0.07021706412658468,1.0,-1.0,0.6349234206274312,-0.2220367534543315,1,5,0,0,0
4,frog,11,0,0,wall,0.2630575347875137,1.0,-0.5378503933052041,0.3757509741763527,0.5700436723105395,1,0,0,0,0
4,frog,12,0,5,success,0.30051133337811353,0.13001217924599265,-1.0,1.0,0.21301429761072121,1,5,0,55,1
4,frog,13,0,5,success,-0.26544259969316464,1.0,-1.0,0.9279392500811317,-0.562470989894698,2,5,4,113,1
4,frog,14,0,3,starvation,-0.10906299353546722,0.021133146896805816,-1.0,-0.16991868460272475,-0.7176421913636648,4,3,6,91,0
4,frog,15,0,5,success,-0.7252112159883943,0.9785070248132293,-1.0,0.8284718642510451,-0.5352359530861839,3,5,3,118,1
4,frog,16,0,0,eaten_by_snake,0.7727276481738086,0.8502943146856785,-1.0,1.0,0.787836409416331,1,0,0,0,0
4,frog,17,0,4,alive,-1.0,0.22887066898917943,-1.0,-0.2564207315473397,-0.6997117988181651,8,4,5,179,0
4,frog,18,0,0,eaten_by_snake,-0.18504571268102277,1.0,-0.0522311250094476,1.0,0.9893277153907423,0,0,0,0,0
4,frog,19,0,7,wall,-0.10960267669748225,0.9537881931729058,-0.7955950167701662,1.0,0.17439785732404478,2,5,2,0,0
4,consensus,wall_gene,0.6875,32,no_consensus,0,0,0,0,0,0,0,0,0,0
4,consensus,food_gene,1.0,67,positive,0,0,0,0,0,0,0,0,0,0
4,consensus,snake_gene,0.9090909090909091,22,negative,0,0,0,0,0,0,0,0,0,0
4,consensus,grass_gene,0.6959459459459459,888,no_consensus,0,0,0,0,0,0,0,0,0,0
4,consensus,water_gene,0,5,insufficient_data,0,0,0,0,0,0,0,0,0,0
4,snake,0,200.0,0,alive,-0.902160590223954,0.6050234456637182,-0.1431745110558611,-0.7954594393120884,-0.30314905325448915,0,0,0,0,0
4,snake,1,0.0,0,wall,0.685733325741638,-0.6712488030801,0.4819208730951472,-0.35277516149749766,0.24162115403499285,0,0,0,0,0
5,frog,0,0,5,success,-0.04402209932074741,1.0,-0.943030187824776,0.38157546832362566,-0.11511336942982475,1,5,0,63,1
5,frog,1,0,0,wall,0.8166061155478077,0.3878327331178332,-1.0,1.0,0.23612430043013188,1,0,0,0,0
5,frog,2,0,1,wall,0.815260176793513,0.7867792600981808,-1.0,0.7221401944980603,0.6331856419522859,1,1,0,0,0
5,frog,3,0,1,wall,0.5833143090771808,0.6279979362302573,-0.2156617339518639,0.36664982479612207,-0.5824323665210114,1,1,1,27,0
5,frog,4,0,5,success,0.46180938835742835,1.0,-0.16004224956673269,0.8881847696845346,0.21022075155173758,0,5,0,4,1
5,frog,5,0,6,wall,-0.054981384171965964,1.0,-0.03554169332926027,1.0,-0.9255000557394737,2,5,0,11,0
5,frog,6,0,5,wall,0.2734055136032443,1.0,-0.17357872788643008,0.9773074821218326,-0.2398879652584447,1,5,0,162,0
5,frog,7,0,3,wall,0.6568841769670202,1.0,-1.0,1.0,-0.7536805719500226,1,3,1,56,0
5,frog,8,0,4,wall,0.47445849249746397,0.9743245886319777,-1.0,1.0,-0.7135614445706218,1,4,0,221,0
5,frog,9,0,3,wall,0.7498116369425245,1.0,-0.049691517323732004,0.513478210488097,-0.9869082182360833,3,3,0,0,0
5,frog,10,0,1,wall,-0.07021706412658468,1.0,-1.0,0.6349234206274312,-0.2220367534543315,1,1,3,0,0
5,frog,11,0,5,success,0.2630575347875137,1.0,-0.7342140296688404,0.3757509741763527,0.5700436723105395,1,5,0,105,1
5,frog,12,0,1,wall,0.30051133337811353,0.43001217924599267,-1.0,1.0,0.21301429761072121,0,1,0,0,0
5,frog,13,0,12,alive,-0.26544259969316464,1.0,-1.0,0.9279392500811317,-0.562470989894698,5,5,2,24,0
5,frog,14,0,8,alive,-0.10906299353546722,0.32113314689680583,-1.0,-0.16991868460272475,-0.7176421913636648,5,5,2,52,0
5,frog,15,0,6,success,-0.7252112159883943,1.0,-1.0,0.8284718642510451,-0.5352359530861839,2,5,2,142,1
5,frog,16,0,5,success,0.7727276481738086,1.0,-1.0,1.0,0.787836409416331,0,5,1,68,1
5,frog,17,0,5,success,-1.0,0.5288706689891794,-1.0,-0.2564207315473397,-0.6997117988181651,1,5,0,0,1
5,frog,18,0,7,eaten_by_snake,-0.18504571268102277,1.0,-0.24859476137308395,1.0,0.9893277153907423,2,5,5,62,0
5,frog,19,0,5,wall,-0.10960267669748225,1.0,-0.9919586531338025,1.0,0.17439785732404478,2,5,3,191,0
5,consensus,wall_gene,0.6774193548387096,31,no_consensus,0,0,0,0,0,0,0,0,0,0
5,consensus,food_gene,1.0,74,positive,0,0,0,0,0,0,0,0,0,0
5,consensus,snake_gene,1.0,20,negative,0,0,0,0,0,0,0,0,0,0
5,consensus,grass_gene,0.9562289562289562,1188,positive,0,0,0,0,0,0,0,0,0,0
5,consensus,water_gene,0,6,insufficient_data,0,0,0,0,0,0,0,0,0,0
5,snake,0,100.0,0,alive,-0.587505721544973,-0.4630150947325429,-0.7120664802748957,0.08474176276911316,-0.36635483855924766,0,0,0,0,0
5,snake,1,0.0,0,wall,-0.07459006398619472,-0.6530967786588469,0.38351768563632094,-0.026197646656824336,0.21424228072677698,0,0,0,0,0
6,frog,0,0,5,wall,-0.04402209932074741,1.0,-1.0,0.6684441551923126,-0.11511336942982475,1,5,0,60,0
6,frog,1,0,6,wall,0.8166061155478077,0.6878327331178332,-1.0,1.0,0.23612430043013188,1,5,0,5,0
6,frog,2,0,6,wall,0.815260176793513,1.0,-1.0,1.0,0.6331856419522859,1,5,0,70,0
6,frog,3,0,4,wall,0.5833143090771808,0.9279979362302574,-0.4256617339518639,0.653518511664809,-0.5824323665210114,1,4,0,182,0
6,frog,4,0,5,wall,0.46180938835742835,1.0,-0.3700422495667327,1.0,0.21022075155173758,1,5,0,208,0
6,frog,5,0,8,wall,-0.054981384171965964,1.0,-0.2455416933292603,1.0,-0.9255000557394737,2,5,0,63,0
6,frog,6,0,2,wall,0.2734055136032443,1.0,-0.3835787278864301,1.0,-0.2398879652584447,1,2,1,0,0
6,frog,7,0,1,wall,0.6568841769670202,1.0,-1.0,1.0,-0.7536805719500226,1,1,0,128,0
6,frog,8,0,7,wall,0.47445849249746397,1.0,-1.0,1.0,-0.7135614445706218,1,5,2,14,0
6,frog,9,0,2,eaten_by_snake,0.7498116369425245,1.0,-0.259691517323732,0.800346897356784,-0.9869082182360833,1,2,1,0,0
6,frog,10,0,6,success,-0.07021706412658468,1.0,-1.0,0.9217921074961182,-0.2220367534543315,2,5,0,404,1
6,frog,11,0,4,wall,0.2630575347875137,1.0,-0.9442140296688404,0.6626196610450397,0.5700436723105395,1,4,0,44,0
6,frog,12,0,7,wall,0.30051133337811353,0.7300121792459927,-1.0,1.0,0.21301429761072121,1,5,1,30,0
6,frog,13,0,7,alive,-0.26544259969316464,1.0,-1.0,1.0,-0.562470989894698,3,5,0,65,0
6,frog,14,0,4,starvation,-0.10906299353546722,0.6211331468968059,-1.0,0.11695000226596214,-0.7176421913636648,3,4,0,95,0
6,frog,15,0,5,alive,-0.7252112159883943,1.0,-1.0,1.0,-0.5352359530861839,4,5,0,319,0
6,frog,16,0,5,wall,0.7727276481738086,1.0,-1.0,1.0,0.787836409416331,1,5,0,101,0
6,frog,17,0,6,alive,-1.0,0.8288706689891795,-1.0,0.030447955321347198,-0.6997117988181651,3,5,0,73,0
6,frog,18,0,4,starvation,-0.18504571268102277,1.0,-0.45859476137308397,1.0,0.9893277153907423,4,4,0,184,0
6,frog,19,0,5,success,-0.10960267669748225,1.0,-1.0,1.0,0.17439785732404478,3,5,0,66,1
6,consensus,wall_gene,0.6944444444444444,36,no_consensus,0,0,0,0,0,0,0,0,0,0
6,consensus,food_gene,1.0,86,positive,0,0,0,0,0,0,0,0,0,0
6,consensus,snake_gene,0,5,insufficient_data,0,0,0,0,0,0,0,0,0,0
6,consensus,grass_gene,1.0,2111,positive,0,0,0,0,0,0,0,0,0,0
6,consensus,water_gene,0,2,insufficient_data,0,0,0,0,0,0,0,0,0,0
6,snake,0,0.0,0,wall,0.6457186114089841,0.15698328696814934,0.5295553605967636,0.7905923069646552,0.006307853732158142,0,0,0,0,0
6,snake,1,100.0,0,wall,0.38718511894638086,0.3071410096933127,0.19464543917255783,0.7215057700883973,0.3483120801784789,0,0,0,0,0
7,frog,0,0,7,wall,-0.04402209932074741,1.0,-1.0,0.9684441551923126,-0.11511336942982475,2,5,0,126,0
7,frog,1,0,0,wall,0.8166061155478077,0.9878327331178333,-1.0,1.0,0.23612430043013188,0,0,0,0,0
7,frog,2,0,6,wall,0.815260176793513,1.0,-1.0,1.0,0.6331856419522859,1,5,0,57,0
7,frog,3,0,2,wall,0.5833143090771808,1.0,-0.4256617339518639,0.953518511664809,-0.5824323665210114,1,2,0,0,0
7,frog,4,0,5,wall,0.46180938835742835,1.0,-0.3700422495667327,1.0,0.21022075155173758,1,5,0,397,0
7,frog,5,0,4,wall,-0.054981384171965964,1.0,-0.2455416933292603,1.0,-0.9255000557394737,1,4,0,114,0
7,frog,6,0,5,wall,0.2734055136032443,1.0,-0.3835787278864301,1.0,-0.2398879652584447,1,5,0,0,0
7,frog,7,0,5,wall,0.6568841769670202,1.0,-1.0,1.0,-0.7536805719500226,1,5,0,0,0
7,frog,8,0,1,wall,0.47445849249746397,1.0,-1.0,1.0,-0.7135614445706218,1,1,0,0,0
7,frog,9,0,4,wall,0.7498116369425245,1.0,-0.259691517323732,1.0,-0.9869082182360833,0,4,1,0,0
7,frog,10,0,5,success,-0.07021706412658468,1.0,-1.0,1.0,-0.2220367534543315,0,5,0,171,1
7,frog,11,0,5,wall,0.2630575347875137,1.0,-0.9442140296688404,0.9626196610450397,0.5700436723105395,1,5,0,82,0
7,frog,12,0,4,wall,0.30051133337811353,1.0,-1.0,1.0,0.21301429761072121,1,4,0,0,0
7,frog,13,0,4,wall,-0.26544259969316464,1.0,-1.0,1.0,-0.562470989894698,0,4,0,0,0
7,frog,14,0,9,success,-0.10906299353546722,0.9211331468968059,-1.0,0.4169500022659622,-0.7176421913636648,2,5,0,0,1
7,frog,15,0,4,starvation,-0.7252112159883943,1.0,-1.0,1.0,-0.5352359530861839,4,4,0,200,0
7,frog,16,0,4,wall,0.7727276481738086,1.0,-1.0,1.0,0.787836409416331,1,4,5,0,0
7,frog,17,0,5,success,-1.0,1.0,-1.0,0.33044795532134724,-0.6997117988181651,6,5,0,158,1
7,frog,18,0,5,success,-0.18504571268102277,1.0,-0.45859476137308397,1.0,0.9893277153907423,1,5,0,96,1
7,frog,19,0,2,wall,-0.10960267669748225,1.0,-1.0,1.0,0.17439785732404478,0,2,0,0,0
7,consensus,wall_gene,0.64,25,no_consensus,0,0,0,0,0,0,0,0,0,0
7,consensus,food_gene,1.0,79,positive,0,0,0,0,0,0,0,0,0,0
7,consensus,snake_gene,0,6,insufficient_data,0,0,0,0,0,0,0,0,0,0
7,consensus,grass_gene,1.0,1401,positive,0,0,0,0,0,0,0,0,0,0
7,consensus,water_gene,0,4,insufficient_data,0,0,0,0,0,0,0,0,0,0
7,snake,0,0.0,0,wall,0.514714438252782,-0.14094218354819144,-0.7462196972869386,0.7511843520126444,-0.645512921514777,0,0,0,0,0
7,snake,1,0.0,0,wall,0.07685615143985203,0.6483837075566967,-0.341726281201963,-0.7174628879718425,0.47926531870075895,0,0,0,0,0
8,frog,0,0,6,wall,-0.04402209932074741,1.0,-1.0,1.0,-0.11511336942982475,2,5,0,31,0
8,frog,1,0,4,eaten_by_snake,0.8166061155478077,1.0,-1.0,1.0,0.23612430043013188,2,4,10,119,0
8,frog,2,0,2,wall,0.815260176793513,1.0,-1.0,1.0,0.6331856419522859,1,2,2,0,0
8,frog,3,0,5,wall,0.5833143090771808,1.0,-0.4256617339518639,1.0,-0.5824323665210114,1,5,0,0,0
8,frog,4,0,7,success,0.46180938835742835,1.0,-0.3700422495667327,1.0,0.21022075155173758,1,5,0,38,1
